scaffold	id	begin	end	size	transposable	taxonomy
SAMN31247876_1	SAMN31247876_1_prophage1	2322346	2354773	32.427	False	Siphoviridae
SAMN31247875_1	SAMN31247875_1_prophage1	426733	459160	32.427	False	Siphoviridae
SAMN30551690_1	SAMN30551690_1_prophage1	1698150	1730574	32.424	False	Siphoviridae
SAMN30472540_1	SAMN30472540_1_prophage1	1698379	1730803	32.424	False	Siphoviridae
SAMEA114249608_1	SAMEA114249608_1_prophage1	1101193	1133616	32.423	False	Siphoviridae
SAMN38635408_9	SAMN38635408_9_prophage1	9718	42138	32.42	False	Siphoviridae
SAMN05003812_11	SAMN05003812_11_prophage1	56436	88856	32.42	False	Siphoviridae
SAMN44732434_2	SAMN44732434_2_prophage1	110806	143225	32.419	False	Siphoviridae
SAMN11653951_2	SAMN11653951_2_prophage1	13246	45656	32.41	False	Siphoviridae
SAMEA111326121_1	SAMEA111326121_1_prophage1	959195	991604	32.409	False	Myoviridae
SAMEA111326108_1	SAMEA111326108_1_prophage1	960630	993039	32.409	False	Myoviridae
SAMN39564528_1	SAMN39564528_1_prophage1	586283	618690	32.407	False	Siphoviridae
SAMN38985435_1	SAMN38985435_1_prophage2	2607060	2639467	32.407	False	Siphoviridae
SAMN14941080_1	SAMN14941080_1_prophage3	1509117	1541523	32.406	False	Siphoviridae
SAMN10743318_1	SAMN10743318_1_prophage2	669470	701869	32.399	False	Siphoviridae
SAMN33794031_1	SAMN33794031_1_prophage2	1693696	1726090	32.394	False	Siphoviridae
SAMN23424737_1	SAMN23424737_1_prophage4	1683238	1715632	32.394	False	Siphoviridae
SAMN20824245_1	SAMN20824245_1_prophage5	1752003	1784397	32.394	False	Siphoviridae
SAMN16495244_22	SAMN16495244_22_prophage1	297224	329618	32.394	False	Siphoviridae
SAMN31322037_11	SAMN31322037_11_prophage1	14543	46935	32.392	False	Siphoviridae
SAMN04038608_1	SAMN04038608_1_prophage3	2963857	2996249	32.392	False	Siphoviridae
SAMN31808970_31	SAMN31808970_31_prophage1	38205	70593	32.388	False	Siphoviridae
SAMN16495221_6	SAMN16495221_6_prophage1	2093	34480	32.387	False	Siphoviridae
SAMN31808985_23	SAMN31808985_23_prophage1	152873	185253	32.38	False	Siphoviridae
SAMN31808964_23	SAMN31808964_23_prophage1	110854	143234	32.38	False	Siphoviridae
SAMN02471400_4	SAMN02471400_4_prophage1	34030	66410	32.38	False	Siphoviridae
SAMN33449985_5	SAMN33449985_5_prophage1	39235	71614	32.379	False	Siphoviridae
SAMN28608655_110	SAMN28608655_110_prophage1	51282	83658	32.376	False	Siphoviridae
SAMN23424512_1	SAMN23424512_1_prophage2	1665025	1697400	32.375	False	Siphoviridae
SAMN02469715_5	SAMN02469715_5_prophage1	33874	66247	32.373	False	Siphoviridae
SAMN13008349_11	SAMN13008349_11_prophage1	34854	67226	32.372	False	Siphoviridae
SAMN40655003_2	SAMN40655003_2_prophage4	3235951	3268319	32.368	False	Siphoviridae
SAMN14262734_1	SAMN14262734_1_prophage2	2362973	2395340	32.367	False	Myoviridae
SAMN43785017_1	SAMN43785017_1_prophage3	1379508	1411873	32.365	False	Siphoviridae
SAMN12027232_30	SAMN12027232_30_prophage1	10786	43150	32.364	False	Siphoviridae
SAMN10365600_11	SAMN10365600_11_prophage2	317959	350323	32.364	False	Siphoviridae
SAMN44342035_5	SAMN44342035_5_prophage1	825748	858110	32.362	False	Siphoviridae
SAMN24806561_1	SAMN24806561_1_prophage1	526672	559031	32.359	False	Siphoviridae
SAMN38196779_1	SAMN38196779_1_prophage1	453735	486090	32.355	False	Siphoviridae
SAMN38196778_1	SAMN38196778_1_prophage1	1019381	1051736	32.355	False	Siphoviridae
SAMN41278851_60	SAMN41278851_60_prophage1	143330	175682	32.352	False	Siphoviridae
SAMN10386561_34	SAMN10386561_34_prophage1	125574	157921	32.347	False	Siphoviridae
SAMN37844540_1	SAMN37844540_1_prophage1	53031	85372	32.341	False	Siphoviridae
SAMN37844539_1	SAMN37844539_1_prophage1	52752	85093	32.341	False	Siphoviridae
SAMN31807776_31	SAMN31807776_31_prophage1	1442	33781	32.339	False	Siphoviridae
SAMN23720003_81	SAMN23720003_81_prophage1	41060	73390	32.33	False	Myoviridae
SAMN33575966_39	SAMN33575966_39_prophage1	38590	70917	32.327	False	Siphoviridae
SAMN39645048_1	SAMN39645048_1_prophage1	131407	163730	32.323	False	Siphoviridae
SAMN37405146_1	SAMN37405146_1_prophage2	1053545	1085868	32.323	False	Siphoviridae
SAMN33575963_11	SAMN33575963_11_prophage2	630599	662922	32.323	False	Siphoviridae
SAMN28025467_1	SAMN28025467_1_prophage2	1669568	1701891	32.323	False	Siphoviridae
SAMN28025463_1	SAMN28025463_1_prophage2	1669630	1701953	32.323	False	Siphoviridae
SAMN23424520_1	SAMN23424520_1_prophage2	831965	864288	32.323	False	Siphoviridae
SAMN10357349_38	SAMN10357349_38_prophage1	33922	66245	32.323	False	Siphoviridae
SAMN03197509_22	SAMN03197509_22_prophage1	215957	248280	32.323	False	Siphoviridae
SAMD00577375_1	SAMD00577375_1_prophage2	1817062	1849385	32.323	False	Siphoviridae
SAMN39905277_1	SAMN39905277_1_prophage2	430049	462371	32.322	False	Siphoviridae
SAMN26281488_1	SAMN26281488_1_prophage4	1706375	1738696	32.321	False	Siphoviridae
SAMN40733465_103	SAMN40733465_103_prophage1	79814	112130	32.316	False	Siphoviridae
SAMN17492529_1	SAMN17492529_1_prophage2	2132188	2164500	32.312	False	Siphoviridae
SAMD00759039_1	SAMD00759039_1_prophage1	799254	831548	32.294	False	Siphoviridae
SAMN27776310_23	SAMN27776310_23_prophage2	159111	191395	32.284	False	Siphoviridae
SAMN22258662_87	SAMN22258662_87_prophage1	222008	254287	32.279	False	Siphoviridae
SAMN37256207_1	SAMN37256207_1_prophage1	904082	936354	32.272	False	Siphoviridae
SAMN27533026_1	SAMN27533026_1_prophage1	71508	103780	32.272	False	Siphoviridae
SAMN22929529_1	SAMN22929529_1_prophage5	2718488	2750760	32.272	False	Siphoviridae
SAMN14750817_1	SAMN14750817_1_prophage3	2137650	2169922	32.272	False	Siphoviridae
SAMD00401071_2	SAMD00401071_2_prophage1	69395	101667	32.272	False	Siphoviridae
SAMN33906865_11	SAMN33906865_11_prophage1	296412	328683	32.271	False	Siphoviridae
SAMN31809270_33	SAMN31809270_33_prophage1	2	32271	32.269	False	Siphoviridae
SAMN29224794_45	SAMN29224794_45_prophage1	70185	102454	32.269	False	Siphoviridae
SAMN29224756_45	SAMN29224756_45_prophage1	128801	161070	32.269	False	Siphoviridae
SAMN08939683_1	SAMN08939683_1_prophage1	572040	604301	32.261	False	Siphoviridae
SAMN31807785_23	SAMN31807785_23_prophage1	1442	33692	32.25	False	Siphoviridae
SAMN31322064_33	SAMN31322064_33_prophage1	136219	168463	32.244	False	Siphoviridae
SAMN31322062_31	SAMN31322062_31_prophage1	136219	168463	32.244	False	Siphoviridae
SAMN16383069_49	SAMN16383069_49_prophage1	2628	34869	32.241	False	Siphoviridae
SAMN42378543_4	SAMN42378543_4_prophage1	32610	64850	32.24	False	Siphoviridae
SAMN17825112_17	SAMN17825112_17_prophage1	38073	70306	32.233	False	Siphoviridae
SAMN02369402_84	SAMN02369402_84_prophage1	525	32752	32.227	False	Siphoviridae
SAMN10742635_1	SAMN10742635_1_prophage1	1004440	1036663	32.223	False	Siphoviridae
SAMN34228865_48	SAMN34228865_48_prophage1	116745	148965	32.22	False	Siphoviridae
SAMN37639061_1	SAMN37639061_1_prophage1	872118	904336	32.218	False	Siphoviridae
SAMN16987598_1	SAMN16987598_1_prophage4	1274513	1306729	32.216	False	Siphoviridae
SAMN31135168_23	SAMN31135168_23_prophage1	82259	114474	32.215	False	Myoviridae
SAMN33942262_1	SAMN33942262_1_prophage2	1160592	1192805	32.213	False	Siphoviridae
SAMN31342462_1	SAMN31342462_1_prophage4	2430882	2463093	32.211	False	Siphoviridae
SAMN22258591_136	SAMN22258591_136_prophage1	4224	36433	32.209	False	Siphoviridae
SAMN04528877_3	SAMN04528877_3_prophage1	11833	44039	32.206	False	Siphoviridae
SAMN45628971_1	SAMN45628971_1_prophage3	2496392	2528596	32.204	False	Siphoviridae
SAMN29224763_5	SAMN29224763_5_prophage1	2951	35152	32.201	False	Siphoviridae
SAMN29224761_4	SAMN29224761_4_prophage1	2951	35152	32.201	False	Siphoviridae
SAMN37176629_1	SAMN37176629_1_prophage4	1953873	1986073	32.2	False	Siphoviridae
SAMN37176630_1	SAMN37176630_1_prophage1	21102	53299	32.197	False	Siphoviridae
SAMN46888400_3	SAMN46888400_3_prophage1	30101	62297	32.196	False	Siphoviridae
SAMN46888398_2	SAMN46888398_2_prophage3	265174	297370	32.196	False	Siphoviridae
SAMN05756392_1	SAMN05756392_1_prophage2	1352347	1384543	32.196	False	Siphoviridae
SAMEA2272526_89	SAMEA2272526_89_prophage1	72856	105050	32.194	False	Siphoviridae
SAMN45919601_1	SAMN45919601_1_prophage1	446780	478972	32.192	False	Siphoviridae
SAMN46388514_1	SAMN46388514_1_prophage1	1638050	1670240	32.19	False	Siphoviridae
SAMN40733509_4	SAMN40733509_4_prophage1	92324	124510	32.186	False	Siphoviridae
SAMN40733500_91	SAMN40733500_91_prophage1	92315	124501	32.186	False	Siphoviridae
SAMN40733469_130	SAMN40733469_130_prophage1	79814	112000	32.186	False	Siphoviridae
SAMN16495267_11	SAMN16495267_11_prophage1	54665	86851	32.186	False	Siphoviridae
SAMN23708195_19	SAMN23708195_19_prophage1	2422	34606	32.184	False	Siphoviridae
SAMN41001522_1	SAMN41001522_1_prophage2	2083259	2115441	32.182	False	Siphoviridae
SAMN35022410_3	SAMN35022410_3_prophage1	141260	173442	32.182	False	Siphoviridae
SAMN08794384_1	SAMN08794384_1_prophage1	545777	577959	32.182	False	Siphoviridae
SAMN06130983_21	SAMN06130983_21_prophage1	10611	42791	32.18	False	Siphoviridae
SAMN06130978_22	SAMN06130978_22_prophage1	10611	42791	32.18	False	Siphoviridae
SAMN35776875_25	SAMN35776875_25_prophage1	1	32176	32.175	False	Siphoviridae
SAMN33575974_9	SAMN33575974_9_prophage2	876738	908907	32.169	False	Siphoviridae
SAMN39454010_4	SAMN39454010_4_prophage2	840406	872566	32.16	False	Siphoviridae
SAMN35741683_1	SAMN35741683_1_prophage2	1703833	1735988	32.155	False	Siphoviridae
SAMN33443761_19	SAMN33443761_19_prophage1	156467	188619	32.152	False	Siphoviridae
SAMN04382577_78	SAMN04382577_78_prophage1	23847	55998	32.151	False	Siphoviridae
SAMN15533109_2	SAMN15533109_2_prophage1	29562	61706	32.144	False	Siphoviridae
SAMN05300206_23	SAMN05300206_23_prophage1	70518	102660	32.142	False	Siphoviridae
SAMN21366099_1	SAMN21366099_1_prophage1	924126	956266	32.14	False	Siphoviridae
SAMN10081750_1	SAMN10081750_1_prophage2	1019187	1051322	32.135	False	Siphoviridae
SAMN16124427_12	SAMN16124427_12_prophage1	436754	468887	32.133	False	Siphoviridae
SAMN02471127_27	SAMN02471127_27_prophage2	46678	78807	32.129	False	Siphoviridae
SAMN09699167_10	SAMN09699167_10_prophage1	1140	33262	32.122	False	Siphoviridae
SAMN16495346_11	SAMN16495346_11_prophage1	139495	171611	32.116	False	Siphoviridae
SAMN16495296_11	SAMN16495296_11_prophage1	140688	172804	32.116	False	Siphoviridae
SAMN13624823_1	SAMN13624823_1_prophage5	1625189	1657305	32.116	True	Siphoviridae
SAMN43558169_1	SAMN43558169_1_prophage1	724040	756151	32.111	False	Siphoviridae
SAMN18529539_33	SAMN18529539_33_prophage1	2251	34360	32.109	False	Siphoviridae
SAMN30113476_1	SAMN30113476_1_prophage1	857063	889171	32.108	False	Siphoviridae
SAMN20256385_27	SAMN20256385_27_prophage1	96448	128556	32.108	False	Siphoviridae
SAMN12616935_3	SAMN12616935_3_prophage1	35899	68007	32.108	False	Siphoviridae
SAMN10365160_4	SAMN10365160_4_prophage1	3190	35297	32.107	False	Myoviridae
SAMN10239524_47	SAMN10239524_47_prophage1	33760	65865	32.105	False	Siphoviridae
SAMN38512524_1	SAMN38512524_1_prophage3	1711549	1743643	32.094	False	Siphoviridae
SAMN33906833_38	SAMN33906833_38_prophage1	16634	48723	32.089	False	Siphoviridae
SAMN33409166_14	SAMN33409166_14_prophage1	106028	138115	32.087	False	Siphoviridae
SAMN16825034_11	SAMN16825034_11_prophage2	649350	681437	32.087	False	Siphoviridae
SAMN16825033_22	SAMN16825033_22_prophage1	13066	45153	32.087	False	Siphoviridae
SAMN03764446_38	SAMN03764446_38_prophage1	106028	138115	32.087	False	Siphoviridae
SAMN35689378_1	SAMN35689378_1_prophage2	835082	867166	32.084	False	Siphoviridae
SAMN07593867_1	SAMN07593867_1_prophage5	1539131	1571210	32.079	False	Siphoviridae
SAMN43010927_1	SAMN43010927_1_prophage1	259571	291648	32.077	False	Siphoviridae
SAMN38411963_1	SAMN38411963_1_prophage6	2937116	2969192	32.076	False	Siphoviridae
SAMN38286519_1	SAMN38286519_1_prophage1	257359	289435	32.076	False	Siphoviridae
SAMN38286518_1	SAMN38286518_1_prophage1	257359	289435	32.076	False	Siphoviridae
SAMN38286513_1	SAMN38286513_1_prophage1	257359	289435	32.076	False	Siphoviridae
SAMN38203342_1	SAMN38203342_1_prophage1	282555	314631	32.076	False	Siphoviridae
SAMN37687441_1	SAMN37687441_1_prophage1	257359	289435	32.076	False	Siphoviridae
SAMN37158604_1	SAMN37158604_1_prophage1	257359	289435	32.076	False	Siphoviridae
SAMN39585552_1	SAMN39585552_1_prophage1	1326166	1358238	32.072	False	Siphoviridae
SAMN13870490_1	SAMN13870490_1_prophage1	1102067	1134139	32.072	False	Siphoviridae
SAMN28025448_1	SAMN28025448_1_prophage3	1743150	1775217	32.067	False	Siphoviridae
SAMN16191522_1	SAMN16191522_1_prophage1	671237	703302	32.065	False	Siphoviridae
SAMN08707607_1	SAMN08707607_1_prophage1	2612	34670	32.058	False	Siphoviridae
SAMN40149501_7	SAMN40149501_7_prophage1	66879	98936	32.057	False	Siphoviridae
SAMN10984502_7	SAMN10984502_7_prophage1	15333	47390	32.057	False	Siphoviridae
SAMN10984498_51	SAMN10984498_51_prophage2	194837	226894	32.057	False	Siphoviridae
SAMN10984497_2	SAMN10984497_2_prophage2	159746	191803	32.057	False	Siphoviridae
SAMN41103189_1	SAMN41103189_1_prophage1	154489	186545	32.056	False	Siphoviridae
SAMN30596915_47	SAMN30596915_47_prophage1	72192	104248	32.056	False	Siphoviridae
SAMN23424510_1	SAMN23424510_1_prophage3	1965518	1997574	32.056	False	Siphoviridae
SAMN20719247_7	SAMN20719247_7_prophage1	34547	66603	32.056	False	Siphoviridae
SAMN42165383_33	SAMN42165383_33_prophage1	2952	35007	32.055	False	Siphoviridae
SAMN33906852_43	SAMN33906852_43_prophage1	227315	259370	32.055	False	Siphoviridae
SAMN31373594_104	SAMN31373594_104_prophage1	70049	102103	32.054	False	Siphoviridae
SAMN31232720_103	SAMN31232720_103_prophage1	70049	102103	32.054	False	Siphoviridae
SAMN31232715_110	SAMN31232715_110_prophage1	104650	136704	32.054	False	Siphoviridae
SAMN31232712_102	SAMN31232712_102_prophage1	69952	102006	32.054	False	Siphoviridae
SAMN16506618_41	SAMN16506618_41_prophage1	26538	58592	32.054	False	Siphoviridae
SAMN31808600_9	SAMN31808600_9_prophage1	3302	35355	32.053	False	Siphoviridae
SAMN02743874_6	SAMN02743874_6_prophage1	70113	102166	32.053	False	Siphoviridae
SAMN18644858_1	SAMN18644858_1_prophage3	1949305	1981357	32.052	False	Siphoviridae
SAMN12616952_1	SAMN12616952_1_prophage2	276923	308975	32.052	False	Siphoviridae
SAMN05717756_28	SAMN05717756_28_prophage1	1229	33281	32.052	False	Siphoviridae
SAMN42178367_10	SAMN42178367_10_prophage1	3809	35856	32.047	False	Siphoviridae
SAMN41518279_6	SAMN41518279_6_prophage1	5021	37068	32.047	False	Siphoviridae
SAMN40733486_22	SAMN40733486_22_prophage1	5021	37068	32.047	False	Siphoviridae
SAMN40479000_11	SAMN40479000_11_prophage1	5021	37068	32.047	False	Siphoviridae
SAMN37844538_2	SAMN37844538_2_prophage1	52754	84800	32.046	False	Siphoviridae
SAMN29675663_20	SAMN29675663_20_prophage1	275606	307652	32.046	False	Siphoviridae
SAMN17155321_13	SAMN17155321_13_prophage1	2153	34198	32.045	False	Siphoviridae
SAMN02471390_1	SAMN02471390_1_prophage1	1860717	1892762	32.045	False	Siphoviridae
SAMEA104338385_12	SAMEA104338385_12_prophage1	283855	315900	32.045	False	Siphoviridae
SAMN38286517_1	SAMN38286517_1_prophage5	1791866	1823904	32.038	False	Siphoviridae
SAMN38286515_1	SAMN38286515_1_prophage1	258532	290570	32.038	False	Siphoviridae
SAMN38286512_1	SAMN38286512_1_prophage1	258567	290605	32.038	False	Siphoviridae
SAMN29224768_7	SAMN29224768_7_prophage1	3633	35668	32.035	False	Siphoviridae
SAMN07760023_1	SAMN07760023_1_prophage1	920622	952656	32.034	False	Siphoviridae
SAMN33575976_11	SAMN33575976_11_prophage1	128764	160790	32.026	False	Siphoviridae
SAMN20719246_7	SAMN20719246_7_prophage1	286781	318806	32.025	False	Siphoviridae
SAMN20719243_29	SAMN20719243_29_prophage1	34082	66107	32.025	False	Siphoviridae
SAMN20719242_34	SAMN20719242_34_prophage1	34072	66097	32.025	False	Siphoviridae
SAMN20719233_41	SAMN20719233_41_prophage1	34056	66081	32.025	False	Siphoviridae
SAMN45919624_19	SAMN45919624_19_prophage1	598	32598	32	False	Siphoviridae
SAMN13008415_1	SAMN13008415_1_prophage1	107241	139240	31.999	False	Siphoviridae
SAMN13008376_1	SAMN13008376_1_prophage1	107241	139240	31.999	False	Siphoviridae
SAMN13008372_1	SAMN13008372_1_prophage1	107241	139240	31.999	False	Siphoviridae
SAMN13008319_1	SAMN13008319_1_prophage1	107241	139240	31.999	False	Siphoviridae
SAMN13008314_1	SAMN13008314_1_prophage1	107241	139240	31.999	False	Siphoviridae
SAMN42178359_9	SAMN42178359_9_prophage1	3338	35321	31.983	False	Siphoviridae
SAMN38673182_1	SAMN38673182_1_prophage1	62536	94512	31.976	False	Siphoviridae
SAMN13639333_1	SAMN13639333_1_prophage3	730756	762719	31.963	True	Siphoviridae
SAMN31135161_1	SAMN31135161_1_prophage1	18381	50336	31.955	False	Myoviridae
SAMN29224760_1	SAMN29224760_1_prophage1	228128	260082	31.954	False	Siphoviridae
SAMN18060127_59	SAMN18060127_59_prophage1	18499	50453	31.954	False	Siphoviridae
SAMN46978052_26	SAMN46978052_26_prophage1	3758	35711	31.953	False	Siphoviridae
SAMN46978048_26	SAMN46978048_26_prophage1	3758	35711	31.953	False	Siphoviridae
SAMN46978046_25	SAMN46978046_25_prophage1	3758	35711	31.953	False	Siphoviridae
SAMN46978044_26	SAMN46978044_26_prophage1	3758	35711	31.953	False	Siphoviridae
SAMN12373140_7	SAMN12373140_7_prophage1	82087	114037	31.95	False	Siphoviridae
SAMN13008399_9	SAMN13008399_9_prophage1	34859	66806	31.947	False	Siphoviridae
SAMN13008388_9	SAMN13008388_9_prophage1	34859	66806	31.947	False	Siphoviridae
SAMN13008338_9	SAMN13008338_9_prophage1	34860	66807	31.947	False	Siphoviridae
SAMN13008396_9	SAMN13008396_9_prophage1	34859	66805	31.946	False	Siphoviridae
SAMN13008360_9	SAMN13008360_9_prophage1	34859	66805	31.946	False	Siphoviridae
SAMN13008301_8	SAMN13008301_8_prophage1	34859	66805	31.946	False	Siphoviridae
SAMN23424736_1	SAMN23424736_1_prophage1	70529	102471	31.942	False	Siphoviridae
SAMD00599669_1	SAMD00599669_1_prophage3	2134851	2166793	31.942	False	Siphoviridae
SAMN32672505_1	SAMN32672505_1_prophage2	1174751	1206685	31.934	True	Siphoviridae
SAMN43785029_23	SAMN43785029_23_prophage1	78328	110257	31.929	False	Siphoviridae
SAMN43558204_1	SAMN43558204_1_prophage4	1917310	1949239	31.929	False	Siphoviridae
SAMN43558165_1	SAMN43558165_1_prophage2	1784459	1816388	31.929	False	Siphoviridae
SAMN42165391_55	SAMN42165391_55_prophage1	72887	104816	31.929	False	Siphoviridae
SAMN38169127_1	SAMN38169127_1_prophage2	1748176	1780105	31.929	False	Siphoviridae
SAMN35073042_12	SAMN35073042_12_prophage1	42750	74679	31.929	False	Siphoviridae
SAMN34123084_1	SAMN34123084_1_prophage2	1748151	1780080	31.929	False	Siphoviridae
SAMN33336514_1	SAMN33336514_1_prophage2	1748186	1780115	31.929	False	Siphoviridae
SAMN32612944_12	SAMN32612944_12_prophage1	73149	105078	31.929	False	Siphoviridae
SAMN31342455_1	SAMN31342455_1_prophage2	1752090	1784019	31.929	False	Siphoviridae
SAMN30050173_1	SAMN30050173_1_prophage2	1748193	1780122	31.929	False	Siphoviridae
SAMN30050172_1	SAMN30050172_1_prophage2	1748083	1780012	31.929	False	Siphoviridae
SAMN27776283_23	SAMN27776283_23_prophage2	223294	255223	31.929	False	Siphoviridae
SAMN27776282_23	SAMN27776282_23_prophage2	223412	255341	31.929	False	Siphoviridae
SAMN27776281_23	SAMN27776281_23_prophage2	223327	255256	31.929	False	Siphoviridae
SAMN27776280_23	SAMN27776280_23_prophage1	79092	111021	31.929	False	Siphoviridae
SAMN27776279_23	SAMN27776279_23_prophage1	79105	111034	31.929	False	Siphoviridae
SAMN23424736_1	SAMN23424736_1_prophage3	1865803	1897732	31.929	False	Siphoviridae
SAMN18063035_1	SAMN18063035_1_prophage2	1053216	1085145	31.929	False	Siphoviridae
SAMN18062968_1	SAMN18062968_1_prophage3	1087872	1119801	31.929	False	Siphoviridae
SAMN18018089_34	SAMN18018089_34_prophage1	120981	152910	31.929	False	Siphoviridae
SAMN18018088_23	SAMN18018088_23_prophage2	224241	256170	31.929	False	Siphoviridae
SAMN14078803_1	SAMN14078803_1_prophage3	2533175	2565104	31.929	False	Siphoviridae
SAMN07352899_1	SAMN07352899_1_prophage2	1758559	1790488	31.929	False	Siphoviridae
SAMN43558247_1	SAMN43558247_1_prophage2	1726658	1758586	31.928	False	Siphoviridae
SAMN43558225_1	SAMN43558225_1_prophage4	856345	888273	31.928	False	Siphoviridae
SAMN42165389_11	SAMN42165389_11_prophage1	600007	631935	31.928	False	Siphoviridae
SAMN42165388_11	SAMN42165388_11_prophage1	600009	631937	31.928	False	Siphoviridae
SAMN42165376_11	SAMN42165376_11_prophage1	544600	576528	31.928	False	Siphoviridae
SAMN37140690_1	SAMN37140690_1_prophage1	544701	576629	31.928	False	Siphoviridae
SAMN37140686_1	SAMN37140686_1_prophage1	544601	576529	31.928	False	Siphoviridae
SAMN37140649_11	SAMN37140649_11_prophage1	330204	362132	31.928	False	Siphoviridae
SAMN37140642_1	SAMN37140642_1_prophage1	330205	362133	31.928	False	Siphoviridae
SAMN35673356_1	SAMN35673356_1_prophage1	80537	112465	31.928	False	Siphoviridae
SAMN34045738_1	SAMN34045738_1_prophage1	772094	804022	31.928	False	Siphoviridae
